Year,Country,Nationality,Quarter,Duration,Mode,Package,Gender,Age Group,Purpose,Visits (000),Nights (000),Spend (£m),Sample
2021,Israel,France,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,VFR,0.077645,0.388225,0.055516175,1
2021,Israel,UK,Apr-Jun,15+ nights,Air,Non-Independent,Female,65+,VFR,0.063087,1.387914,0.093242586,1
2021,Israel,UK,Apr-Jun,15+ nights,Air,Independent,Female,0-15,VFR,0.29118,38.72694,0.16946676,1
2021,Israel,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.354267,13.481382,0.321821484,2
2021,Israel,UK,Apr-Jun,15+ nights,Air,Independent,Male,16-24,VFR,0.063087,1.198653,0.000946305,1
2021,Israel,UK,Apr-Jun,8-14 nights,Air,Independent,Female,65+,VFR,0.043457,0.608398,0.022380355,1
2021,Israel,UK,Apr-Jun,8-14 nights,Air,Independent,Male,16-24,VFR,0.043457,0.43457,0.005866695,1
2021,Israel,UK,Apr-Jun,4-7 nights,Air,Independent,Female,65+,VFR,0.071578,0.286312,0.00823147,1
2021,Israel,UK,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,VFR,0.063087,0.315435,0.114502905,1
2021,Egypt,Egypt,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Study,0.077413,10.218516,0.186952395,1
2021,Egypt,Egypt,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.077413,3.483585,0.001161195,1
2021,Egypt,Egypt,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.03216,0.804,0.04553856,1
2021,Egypt,Egypt,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Misc.,0.062898,1.824042,0.09529047,1
2021,Egypt,Egypt,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Business,0.077413,6.889757,0.930117195,1
2021,Egypt,Egypt,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Misc.,0.103738,2.217916,0.03734507,2
2021,Egypt,Egypt,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.062898,3.333594,0.16447827,1
2021,Egypt,Egypt,Apr-Jun,8-14 nights,Air,Independent,Female,45-54,VFR,0.062898,0.880572,0.18963747,1
2021,Egypt,Egypt,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.036662,0.329958,0.09220493,1
2021,Egypt,Egypt,Apr-Jun,8-14 nights,Air,Independent,Male,16-24,VFR,0.062898,0.817674,0.00283041,1
2021,Egypt,Other Middle East,Apr-Jun,8-14 nights,Air,Independent,Male,16-24,Misc.,0.062898,0.62898,0.06384147,1
2021,Egypt,UK,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.077413,2.399803,0.078574195,1
2021,Egypt,UK,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.03216,0.57888,0.05801664,1
2021,Egypt,UK,Apr-Jun,8-14 nights,Air,Independent,Female,45-54,VFR,0.059732,0.836248,0.00089598,1
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Non-Independent,Female,16-24,Study,0.063087,3.78522,4.409465865,1
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Non-Independent,Male,Not Known,VFR,0.077645,11.80204,0.47068399,1
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Non-Independent,Male,35-44,Business,0.043457,1.781737,1.447074643,1
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.140732,17.72248,0.27289818,2
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Female,45-54,Misc.,0.063087,1.324827,0.253294305,1
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.077645,2.32935,0.01118088,1
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.077413,2.090151,0.055350295,1
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.126174,5.930178,0.171470466,2
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.15529,3.804605,0.218570675,2
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Business,0.125985,5.295906,0.642194475,2
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.241179,13.704679,0.561187885,3
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Misc.,0.218377,5.682657,44.48252016,3
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Study,0.050224,1.205376,0.07608936,1
2021,Other Middle East,Other Middle East,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.118041,5.90205,0.19004601,1
2021,Other Middle East,Other Middle East,Apr-Jun,8-14 nights,Tunnel,Independent,Female,16-24,VFR,0.074675,0.821425,0.0373375,1
2021,Other Middle East,Other Middle East,Apr-Jun,8-14 nights,Air,Independent,Male,25-34,Study,0.077413,0.77413,0.035997045,1
2021,Other Middle East,Other Middle East,Apr-Jun,4-7 nights,Air,Independent,Female,35-44,Business,0.063087,0.441609,0.183015387,1
2021,Other Middle East,Other Central & South America,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Misc.,0.088096,1.497632,0.88228144,1
2021,Other Middle East,Canada,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.077645,2.717575,0.032222675,1
2021,Other Middle East,USA,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.050224,4.118368,0.20164936,1
2021,Other Middle East,USA,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.063087,1.89261,0.253294305,1
2021,Other Middle East,Spain,Apr-Jun,8-14 nights,Air,Independent,Female,45-54,VFR,0.077645,0.854095,0.156454675,1
2021,Other Middle East,UK,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.1405,3.182739,0.2532726,2
2021,Other Middle East,UK,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.125796,4.08837,0.06478494,2
2021,Other Middle East,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.124611,2.744568,0.085443657,2
2021,Other Middle East,UK,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.063087,1.640262,0.045107205,1
2021,Other Middle East,UK,Apr-Jun,8-14 nights,Air,Independent,Male,65+,Business,0.03216,0.35376,0.0969624,1
2021,Qatar,Other Middle East,Apr-Jun,1-3 nights,Air,Independent,Male,35-44,Misc.,0.111425,0.22285,0.124238875,1
2021,Qatar,Qatar,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Misc.,0.111425,11.253925,13.02268545,1
2021,Qatar,Qatar,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Holiday,0.111425,4.122725,0.1502009,1
2021,Qatar,Qatar,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.043457,5.910152,1.304361855,1
2021,Qatar,UK,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.048762,1.024002,0.04949343,1
2021,Qatar,UK,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Misc.,0.049541,2.526591,0.000743115,1
2021,Qatar,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.10208,3.5728,0.27653472,1
2021,Qatar,UK,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.043457,0.608398,0.035417455,1
2021,Oman,Oman,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Holiday,0.048762,6.58287,0.280722834,1
2021,Oman,Oman,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.118041,11.095854,1.182180615,1
2021,Oman,UK,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.063087,1.324827,0.1135566,1
2021,Oman,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.062898,1.761144,0.00094347,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Non-Independent,Male,35-44,Holiday,0.048762,0.828954,0.074557098,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.062898,1.25796,0.02295777,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Study,0.062898,4.339962,0.31543347,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Female,16-24,VFR,0.15411,11.58591,0.142573242,2
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,55-64,Misc.,0.062898,4.151268,0.75194559,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.050224,1.054704,0.05097736,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Misc.,0.062898,1.195062,0.31543347,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.059732,6.092664,0.15022598,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Business,0.063087,0.946305,0.631816305,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Misc.,0.140311,8.079977,0.974309459,2
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.125796,5.912412,0.226684392,2
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Misc.,0.063087,1.009392,0.316381305,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.211889,11.136193,0.346378569,3
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.205429,29.304859,9.223088347,4
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Holiday,0.062898,1.320858,0.28398447,1
2021,Kuwait,Kuwait,Apr-Jun,15+ nights,Air,Independent,Male,0-15,VFR,0.050224,3.565904,0.05097736,1
2021,Kuwait,Kuwait,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.077413,1.083782,0.094985751,1
2021,Kuwait,Kuwait,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,VFR,0.062898,0.440286,0.11101497,1
2021,Kuwait,USA,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.060952,8.472328,0.09234228,1
2021,Kuwait,Italy,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Study,0.071578,1.07367,0.40191047,1
2021,Kuwait,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Business,0.077413,1.393434,0.078574195,1
2021,Kuwait,UK,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.111425,15.265225,0.224521375,1
2021,Bahrain,India,Apr-Jun,15+ nights,Air,Independent,Female,45-54,Misc.,0.062898,1.006368,0.09529047,1
2021,Bahrain,India,Apr-Jun,1-3 nights,Air,Independent,Male,45-54,Business,0.062898,0.188694,0.01037817,1
2021,Bahrain,Bahrain,Apr-Jun,15+ nights,Air,Non-Independent,Male,Not Known,Business,0.036662,0.769902,0.148334452,1
2021,Bahrain,Bahrain,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.062898,1.698246,0.12673947,1
2021,Bahrain,Bahrain,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.036662,5.719272,0.07387393,1
2021,Bahrain,Bahrain,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.03216,0.54672,0.04737168,1
2021,Bahrain,Bahrain,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.062898,1.25796,0.242912076,1
2021,Bahrain,Bahrain,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Holiday,0.062898,2.453022,0.06384147,1
2021,Bahrain,Bahrain,Apr-Jun,8-14 nights,Air,Independent,Female,45-54,Misc.,0.062898,0.62898,0.09529047,1
2021,Bahrain,USA,Apr-Jun,Nil nights,Air,Independent,Female,25-34,VFR,0.033123,0,0.001159305,1
2021,Bahrain,UK,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.077413,1.54826,0.035997045,1
2021,Bahrain,UK,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.105484,2.72072,0.02907876,3
2021,Bahrain,UK,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.036662,0.989874,0.16552893,1
2021,Bahrain,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.062898,1.509552,0.02736063,1
2021,Bahrain,UK,Apr-Jun,15+ nights,Air,Independent,Male,16-24,VFR,0.03216,0.93264,0.0004824,1
2021,Bahrain,UK,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.077413,1.006369,0.233400195,1
2021,Bahrain,UK,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.036662,0.513268,0.01888093,1
2021,Bahrain,UK,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,VFR,0.03216,0.19296,0.04335168,1
2021,Saudi Arabia,Other Africa,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Business,0.063087,0.946305,0.095576805,1
2021,Saudi Arabia,India,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.03216,5.08128,0.0004824,1
2021,Saudi Arabia,Egypt,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.062898,3.899676,0.06384147,1
2021,Saudi Arabia,Egypt,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.072846,1.529766,0.21963069,1
2021,Saudi Arabia,Egypt,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.077645,1.475255,0.234099675,1
2021,Saudi Arabia,Egypt,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.077645,0.77645,0.156454675,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,Not Known,Air,Independent,Male,55-64,Transit,0,0,0.00099882,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,15+ nights,Air,Non-Independent,Female,35-44,Study,0.097521,2.535546,0.508669536,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.079108,6.091316,0.15940262,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.063087,1.009392,0.026181105,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Misc.,0.063087,3.974481,0.226608504,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Business,0.063087,1.324827,0.568729305,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Study,0.111849,23.266773,0.198433335,2
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.232703,3.955487,0.741002045,3
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Holiday,0.063087,3.974481,0.127057218,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.063087,5.110047,0.190207305,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,Study,0.077645,1.009385,0.039987175,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,8-14 nights,Air,Independent,Male,65+,VFR,0.077645,0.77645,0.0698805,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,8-14 nights,Air,Independent,Male,55-64,Holiday,0.063087,0.883218,0.064033305,1
2021,Saudi Arabia,Saudi Arabia,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.140732,1.504378,0.26901698,2
2021,Saudi Arabia,USA,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.063087,3.974481,0.127498827,1
2021,Saudi Arabia,Switzerland,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.077413,1.703086,0.775291195,1
2021,Saudi Arabia,Irish Republic,Apr-Jun,Not Known,Air,Independent,Male,55-64,Transit,0,0,0.00385115,1
2021,Saudi Arabia,Irish Republic,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0,1
2021,Saudi Arabia,Irish Republic,Apr-Jun,1-3 nights,Air,Independent,Female,35-44,Misc.,0.077645,0.077645,0.01692661,1
2021,Saudi Arabia,UK,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.062898,2.956206,0.12673947,1
2021,Saudi Arabia,UK,Apr-Jun,15+ nights,Air,Independent,Male,55-64,Holiday,0.150201,3.679743,0.270495015,2
2021,Saudi Arabia,UK,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.131909,8.713412,0.108738755,3
2021,Saudi Arabia,UK,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Business,0.048762,1.316574,0.04827438,1
2021,Saudi Arabia,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.189494,9.354483,1.18558441,3
2021,Saudi Arabia,UK,Apr-Jun,8-14 nights,Air,Non-Independent,Male,45-54,VFR,0.063087,0.567783,0.051605166,1
2021,Saudi Arabia,UK,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,VFR,0.140732,0.922037,0.08072698,2
2021,Saudi Arabia,UK,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,VFR,0.055111,0.385777,0.011848865,1
2021,United Arab Emirates,Pakistan,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.059732,0.955712,0.00836248,1
2021,United Arab Emirates,India,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.063087,4.794612,0.045107205,1
2021,United Arab Emirates,Egypt,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.128774,13.650044,0.31098921,1
2021,United Arab Emirates,Other Middle East,Apr-Jun,8-14 nights,Air,Independent,Male,16-24,Misc.,0.063087,0.757044,0.045107205,1
2021,United Arab Emirates,United Arab Emirates,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.062898,3.710982,0.31543347,1
2021,United Arab Emirates,United Arab Emirates,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Study,0.079108,17.40376,0.02491902,1
2021,United Arab Emirates,United Arab Emirates,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Misc.,0.062898,6.038208,6.99079821,1
2021,United Arab Emirates,United Arab Emirates,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Study,0.097521,7.606638,0.391546815,1
2021,United Arab Emirates,Australia,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.063087,15.330141,0.631816305,1
2021,United Arab Emirates,Philippines,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.077645,13.277295,0.024458175,1
2021,United Arab Emirates,Brazil,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.073213,2.049964,0.030383395,1
2021,United Arab Emirates,Canada,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.084926,1.27389,0.04373689,1
2021,United Arab Emirates,Portugal,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.063087,1.451001,0.095576805,1
2021,United Arab Emirates,Netherlands,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.077645,3.72696,0.039987175,1
2021,United Arab Emirates,UK,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0.0056932,1
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Tunnel,Independent,Male,55-64,VFR,0.074675,1.1948,0.0074675,1
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Air,Independent,Female,45-54,Misc.,0.059732,11.408812,0.29955598,1
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.2525,13.786792,1.3859921,4
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Air,Independent,Female,35-44,Business,0.063087,7.065744,0.000946305,1
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.126407,3.017631,0.065099605,2
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.063087,1.514088,0.079805055,1
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.122819,4.520818,0.401842785,2
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.263151,10.718763,0.404075265,4
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.126175,4.923856,0.181306475,2
2021,United Arab Emirates,UK,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.063087,2.081871,0.114502905,1
2021,United Arab Emirates,UK,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,VFR,0.063087,0.883218,0.127120305,1
2021,United Arab Emirates,UK,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.263362,2.733277,0.17935753,4
2021,United Arab Emirates,UK,Apr-Jun,8-14 nights,Air,Independent,Male,25-34,Misc.,0.063087,0.883218,0.032489805,1
2021,United Arab Emirates,UK,Apr-Jun,8-14 nights,Air,Independent,Male,25-34,VFR,0.077645,0.698805,0.047751675,1
2021,United Arab Emirates,UK,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,VFR,0.127869,0.689569,0.050554435,2
2021,New Zealand,New Zealand,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0.00786225,1
2021,New Zealand,New Zealand,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.125796,3.270696,0.02578818,2
2021,New Zealand,New Zealand,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.077413,5.573736,0.078574195,1
2021,New Zealand,New Zealand,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.071578,12.382994,0.35896367,1
2021,New Zealand,New Zealand,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,VFR,0.063087,0.315435,0.064033305,1
2021,New Zealand,UK,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.063087,7.128831,0.032489805,1
2021,New Zealand,UK,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.063087,1.703349,0.095576805,1
2021,New Zealand,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.059732,1.672496,0.06062798,1
2021,New Zealand,UK,Apr-Jun,15+ nights,Air,Independent,Unknown,Not Known,Misc.,0.077645,4.81399,0.22641282,1
2021,New Zealand,UK,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,VFR,0.062898,0.377388,0.03868227,1
2021,Australia,Australia,Apr-Jun,Not Known,Air,Independent,Male,65+,Transit,0,0,0,1
2021,Australia,Australia,Apr-Jun,15+ nights,Air,Non-Independent,Female,45-54,VFR,0.077413,1.780499,0.362912144,1
2021,Australia,Australia,Apr-Jun,15+ nights,Air,Independent,Female,65+,Misc.,0.077413,13.469862,0.6270453,1
2021,Australia,Australia,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.11166,11.230326,0.0504369,2
2021,Australia,Australia,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.032095,8.08794,0.152932675,1
2021,Australia,Australia,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Misc.,0.062898,19.81287,0.919946148,1
2021,Australia,Australia,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.079108,16.61268,0.332807356,1
2021,Australia,Australia,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.062898,2.83041,0.09529047,1
2021,Australia,Australia,Apr-Jun,15+ nights,Air,Independent,Male,55-64,Business,0.063087,1.009392,0.127120305,1
2021,Australia,Australia,Apr-Jun,8-14 nights,Air,Independent,Female,35-44,Misc.,0.043457,0.608398,0.097604422,1
2021,Australia,Australia,Apr-Jun,1-3 nights,Air,Independent,Male,65+,Misc.,0.062898,0.062898,0.01352307,1
2021,Australia,Australia,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Misc.,0.062898,0.125796,0.01352307,1
2021,Australia,Brazil,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.071578,24.551254,0.14422967,1
2021,Australia,Irish Republic,Apr-Jun,1-3 nights,Air,Independent,Female,25-34,Misc.,0.054194,0.054194,0.001192268,1
2021,Australia,UK,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.062898,5.912412,0.28681488,1
2021,Australia,UK,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.217724,12.400594,0.140577075,3
2021,Australia,UK,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Study,0.043457,13.254385,0.615481491,1
2021,Australia,UK,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.062898,12.076416,0.01981287,1
2021,Australia,UK,Apr-Jun,1-3 nights,Air,Independent,Male,Not Known,VFR,0.062898,0.062898,0.024593118,1
2021,Australia,UK,Apr-Jun,Nil nights,Air,Independent,Female,45-54,VFR,0.097521,0,0.489067815,1
2021,South Korea,South Korea,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.088615,5.13967,0.001329225,1
2021,South Korea,South Korea,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.070446,1.479366,0.07150269,1
2021,South Korea,South Korea,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Business,0.070657,4.23942,0.142373855,1
